Address State,Application Type,Emp Length,Emp Title,Good vs Bad Loan,Good vs Bad Loan (copy),Grade,Home Ownership,Id,Issue Date,Last Credit Pull Date,Last Payment Date,Loan Status,Member Id,Months,Next Payment Date,Purpose,Sub Grade,Term,Verification Status,Annual Income,AVG DTI Rate,Avg Interest rate,Bad  Loan % ,Bad Loan Amount Received,Bad Loan Application,Bad Loan Funded Amount,Dti,Dynamic Measure,Good Loan %,Good Loan Amount Received,Good Loan Application,Good Loan Funded Amount,Installment,Int Rate,Loan Amount,Total Acc,Total Funded Amount,Total Funded Amount (copy),Total Loan Application,Total Payment,Total Received Amount,default_probability,default_risk
NJ,INDIVIDUAL,1 year,CCL Label,Good Loan,Good Loan,2,0,882001,9/11/2021,10/14/2021,10/14/2021,0,1097160,9/1/2021 12:00:00 AM,11/14/2021,0,C1,0,Not Verified,68000.0,0.167600006,0.134900004,0,,0,,0.167600006,1,1,19544.0,1,16000.0,542.890014648,0.134900004,16000,33,16000,16000,1,19544,19544,0.15415850770005418,Low
GA,INDIVIDUAL,6 years,Georgia Southwestern State University,Good Loan,Good Loan,1,0,882006,9/11/2021,9/14/2021,10/14/2021,0,1097215,9/1/2021 12:00:00 AM,11/14/2021,0,B1,0,Source Verified,40000.0,0.070200004,0.099100001,0,,0,,0.070200004,1,1,11601.0,1,10000.0,322.25,0.099100001,10000,10,10000,10000,1,11601,11601,0.16150803737926006,Low
OK,INDIVIDUAL,8 years,Battison Auto Group,Good Loan,Good Loan,0,0,882018,9/11/2021,10/14/2021,10/14/2021,0,1097181,9/1/2021 12:00:00 AM,11/14/2021,0,A4,0,Verified,85000.0,0.202199996,0.079000004,0,,0,,0.202199996,1,1,39426.0,1,35000.0,1095.16003418,0.079000004,35000,29,35000,35000,1,39426,39426,0.04552074810323852,Low
NC,INDIVIDUAL,6 years,Bank of America,Good Loan,Good Loan,0,0,882067,9/11/2021,2/14/2021,1/14/2021,0,1097226,9/1/2021 12:00:00 AM,2/14/2021,1,A2,0,Source Verified,72000.0,0.190699995,0.066200003,0,,0,,0.190699995,1,1,10774.0,1,9800.0,300.899993896,0.066200003,9800,24,9800,9800,1,10774,10774,0.12769329514044994,Low
PA,INDIVIDUAL,4 years,Thomas Jefferson University Hospital,Bad Loan,Bad Loan,4,0,882090,9/11/2021,2/13/2021,8/12/2021,1,1097250,9/1/2021 12:00:00 AM,9/12/2021,0,E5,1,Verified,86000.0,0.149000004,0.202999994,1,8700.0,1,25200.0,0.149000004,1,0,,0,,671.859985352,0.202999994,25200,30,25200,25200,1,8700,8700,0.2144146955145703,Low
NJ,INDIVIDUAL,< 1 year,Euro RSCG Life,Good Loan,Good Loan,6,0,882097,9/11/2021,4/16/2021,5/16/2021,0,1097257,9/1/2021 12:00:00 AM,6/16/2021,4,G4,1,Verified,165000.0,0.094599999,0.239099994,0,,0,,0.094599999,1,1,28347.0,1,18000.0,516.890014648,0.239099994,18000,48,18000,18000,1,28347,28347,0.35200190292477035,Medium
GA,INDIVIDUAL,10+ years,WTVM/WXTX TV,Good Loan,Good Loan,3,0,882100,9/11/2021,5/16/2021,5/16/2021,0,1097262,9/1/2021 12:00:00 AM,6/16/2021,0,D4,1,Verified,63000.0,0.191400006,0.175799996,0,,0,,0.191400006,1,1,34397.0,1,24700.0,621.590026855,0.175799996,24700,30,24700,24700,1,34397,34397,0.1798622721930327,Low
MO,INDIVIDUAL,10+ years,IDF,Bad Loan,Bad Loan,1,0,882118,9/11/2021,12/12/2021,8/12/2021,1,1097284,9/1/2021 12:00:00 AM,9/12/2021,0,B5,1,Source Verified,44828.0,0.180700004,0.126900002,1,21437.0,1,25000.0,0.180700004,1,0,,0,,564.869995117,0.126900002,25000,15,25000,25000,1,21437,21437,0.11929404746830341,Low
TX,INDIVIDUAL,2 years,Computer Modelling Group,Good Loan,Good Loan,1,0,882167,9/11/2021,11/15/2021,8/14/2021,0,1097329,9/1/2021 12:00:00 AM,9/14/2021,4,B2,0,Not Verified,90000.0,0.0845,0.1065,0,,0,,0.0845,1,1,8202.0,1,7000.0,228.020004272,0.1065,7000,16,7000,7000,1,8202,8202,0.16340124432949613,Low
TX,INDIVIDUAL,2 years,Austin Home Base Community School,Good Loan,Good Loan,3,4,882183,9/11/2021,10/14/2021,10/14/2021,0,1097347,9/1/2021 12:00:00 AM,11/14/2021,1,D1,0,Not Verified,22200.0,0.1259,0.162900001,0,,0,,0.1259,1,1,3192.0,1,2500.0,88.260002136,0.162900001,2500,5,2500,2500,1,3192,3192,0.24629052202471247,Low
FL,INDIVIDUAL,2 years,Zensar Technologies Inc,Good Loan,Good Loan,1,4,882193,9/11/2021,5/16/2021,6/14/2021,0,1097358,9/1/2021 12:00:00 AM,7/14/2021,0,B3,0,Source Verified,66000.0,0.02,0.1171,0,,0,,0.02,1,1,7125.0,1,6000.0,198.460006714,0.1171,6000,10,6000,6000,1,7125,7125,0.15431807664712022,Low
OK,INDIVIDUAL,5 years,US Air force,Good Loan,Good Loan,4,0,882197,10/11/2021,11/15/2021,11/15/2021,0,1097362,10/1/2021 12:00:00 AM,12/15/2021,0,E1,1,Source Verified,65000.0,0.222100005,0.186399996,0,,0,,0.222100005,1,1,22806.0,1,15000.0,386.149993896,0.186399996,15000,28,15000,15000,1,22806,22806,0.30070569545541165,Medium
FL,INDIVIDUAL,6 years,Allan hanley,Good Loan,Good Loan,0,0,882215,9/11/2021,5/16/2021,10/14/2021,0,1097382,9/1/2021 12:00:00 AM,11/14/2021,0,A3,0,Source Verified,30000.0,0.040399998,0.075099997,0,,0,,0.040399998,1,1,11200.0,1,10000.0,311.109985352,0.075099997,10000,16,10000,10000,1,11200,11200,0.1327074056137376,Low
PA,INDIVIDUAL,10+ years,Bank of America,Good Loan,Good Loan,0,4,882216,9/11/2021,10/13/2021,11/13/2021,0,1097388,9/1/2021 12:00:00 AM,12/13/2021,1,A2,0,Source Verified,47088.0,0.1017,0.066200003,0,,0,,0.1017,1,1,4378.0,1,4000.0,122.819999695,0.066200003,4000,38,4000,4000,1,4378,4378,0.13175163112440666,Low
IL,INDIVIDUAL,10+ years,s&k / air power,Bad Loan,Bad Loan,0,0,882221,9/11/2021,7/15/2021,8/15/2021,1,1097393,9/1/2021 12:00:00 AM,9/15/2021,0,A5,1,Source Verified,40000.0,0.240600005,0.089000002,1,9479.0,1,13000.0,0.240600005,1,0,,0,,206.070007324,0.089000002,13000,33,13000,13000,1,9479,9479,0.1550337281213991,Low
CA,INDIVIDUAL,3 years,,Bad Loan,Bad Loan,3,4,882226,9/11/2021,7/12/2021,3/12/2021,1,1097400,9/1/2021 12:00:00 AM,4/12/2021,11,D1,0,Not Verified,120000.0,0.0243,0.162900001,1,1589.0,1,7000.0,0.0243,1,0,,0,,247.11000061,0.162900001,7000,10,7000,7000,1,1589,1589,0.16706822483027436,Low
OR,INDIVIDUAL,10+ years,"DSK,Inc dba McDonalds",Good Loan,Good Loan,2,0,882230,9/11/2021,10/14/2021,10/13/2021,0,1097403,9/1/2021 12:00:00 AM,11/13/2021,2,C5,0,Verified,59800.0,0.213499993,0.159600005,0,,0,,0.213499993,1,1,18461.0,1,15000.0,527.059997559,0.159600005,15000,23,15000,15000,1,18461,18461,0.1510407370732126,Low
NY,INDIVIDUAL,10+ years,AngioDynamics,Good Loan,Good Loan,0,0,882237,9/11/2021,4/16/2021,11/15/2021,0,1097411,9/1/2021 12:00:00 AM,12/15/2021,0,A4,1,Not Verified,75000.0,0.0779,0.079000004,0,,0,,0.0779,1,1,18079.0,1,15000.0,303.429992676,0.079000004,15000,26,15000,15000,1,18079,18079,0.14685046497033494,Low
AR,INDIVIDUAL,7 years,Sirva Relocation (on-site Walmart Home),Good Loan,Good Loan,2,4,882241,9/11/2021,5/16/2021,9/12/2021,0,1097467,9/1/2021 12:00:00 AM,10/12/2021,0,C5,1,Source Verified,120000.0,0.130500004,0.159600005,0,,0,,0.130500004,1,1,39827.0,1,35000.0,850.390014648,0.159600005,35000,26,35000,35000,1,39827,39827,0.07905293013269835,Low
CA,INDIVIDUAL,10+ years,Cartefusion,Bad Loan,Bad Loan,1,0,882246,9/11/2021,3/12/2021,11/11/2021,1,1097471,9/1/2021 12:00:00 AM,12/11/2021,0,B4,0,Source Verified,91000.0,0.124600001,0.124200001,1,1201.0,1,13600.0,0.124600001,1,0,,0,,454.450012207,0.124200001,13600,17,13600,13600,1,1201,1201,0.1391572686085146,Low
CA,INDIVIDUAL,6 years,target,Good Loan,Good Loan,4,4,882247,9/11/2021,2/14/2021,1/14/2021,0,1097472,9/1/2021 12:00:00 AM,2/14/2021,9,E2,0,Verified,19200.0,0.105599999,0.190300003,0,,0,,0.105599999,1,1,5202.0,1,4000.0,146.690002441,0.190300003,4000,3,4000,4000,1,5202,5202,0.23353932394472315,Low
GA,INDIVIDUAL,10+ years,Infor,Good Loan,Good Loan,6,0,882281,9/11/2021,5/16/2021,5/16/2021,0,1097448,9/1/2021 12:00:00 AM,6/16/2021,0,G3,1,Verified,80000.0,0.176499993,0.235200003,0,,0,,0.176499993,1,1,50106.0,1,32000.0,911.690002441,0.235200003,32000,30,32000,32000,1,50106,50106,0.24207826503498386,Low
CA,INDIVIDUAL,4 years,West Coast Charters,Good Loan,Good Loan,1,4,882293,9/11/2021,5/16/2021,11/13/2021,0,1097462,9/1/2021 12:00:00 AM,12/13/2021,0,B1,0,Not Verified,38400.0,0.191300005,0.099100001,0,,0,,0.191300005,1,1,14862.0,1,13000.0,418.929992676,0.099100001,13000,8,13000,13000,1,14862,14862,0.11444859726280676,Low
NY,INDIVIDUAL,10+ years,Bon Appetit Aanagment Co,Good Loan,Good Loan,3,0,882328,9/11/2021,2/14/2021,5/13/2021,0,1097549,9/1/2021 12:00:00 AM,6/13/2021,0,D4,0,Verified,204000.0,0.044599999,0.175799996,0,,0,,0.044599999,1,1,18306.0,1,15000.0,539.140014648,0.175799996,15000,48,15000,15000,1,18306,18306,0.19725901157845013,Low
CA,INDIVIDUAL,10+ years,arc-Fresno,Bad Loan,Bad Loan,2,0,882355,9/11/2021,8/14/2021,4/14/2021,1,1097577,9/1/2021 12:00:00 AM,5/14/2021,9,C4,0,Source Verified,32352.0,0.104199998,0.152700007,1,1072.0,1,1000.0,0.104199998,1,0,,0,,34.799999237,0.152700007,1000,18,1000,1000,1,1072,1072,0.21759234480969594,Low
FL,INDIVIDUAL,7 years,Unitel Global,Good Loan,Good Loan,1,0,882357,9/11/2021,9/15/2021,10/14/2021,0,1097579,9/1/2021 12:00:00 AM,11/14/2021,0,B2,0,Verified,80000.0,0.200200006,0.1065,0,,0,,0.200200006,1,1,25798.0,1,22000.0,716.619995117,0.1065,22000,22,22000,22000,1,25798,25798,0.09835713418647515,Low
CA,INDIVIDUAL,5 years,Alta Regional Center,Bad Loan,Bad Loan,1,0,882365,9/11/2021,12/13/2021,9/13/2021,1,1081056,9/1/2021 12:00:00 AM,10/13/2021,11,B4,1,Verified,66000.0,0.1505,0.1149,1,18210.0,1,35000.0,0.1505,1,0,,0,,769.570007324,0.1149,35000,31,35000,35000,1,18210,18210,0.058516211781540574,Low
TX,INDIVIDUAL,2 years,Nacogdoches ISD,Good Loan,Good Loan,0,0,882370,9/11/2021,10/14/2021,10/14/2021,0,1097496,9/1/2021 12:00:00 AM,11/14/2021,10,A1,0,Source Verified,30000.0,0.019200001,0.0603,0,,0,,0.019200001,1,1,1549.0,1,1400.0,42.61000061,0.0603,1400,20,1400,1400,1,1549,1549,0.1443142953750575,Low
CA,INDIVIDUAL,4 years,UCSD Health System,Good Loan,Good Loan,0,0,882404,9/11/2021,4/12/2021,4/12/2021,0,1097632,9/1/2021 12:00:00 AM,5/12/2021,7,A1,0,Not Verified,128000.0,0.078400001,0.0603,0,,0,,0.078400001,1,1,12339.0,1,12000.0,365.230010986,0.0603,12000,29,12000,12000,1,12339,12339,0.10131587181851943,Low
MN,INDIVIDUAL,10+ years,Best Buy Corp,Good Loan,Good Loan,3,0,882412,9/11/2021,6/12/2021,7/12/2021,0,1097584,9/1/2021 12:00:00 AM,8/12/2021,0,D5,1,Verified,150000.0,0.046100002,0.182500005,0,,0,,0.046100002,1,1,16965.0,1,15000.0,382.950012207,0.182500005,15000,36,15000,15000,1,16965,16965,0.2587632726055063,Medium
GA,INDIVIDUAL,10+ years,US Army,Good Loan,Good Loan,1,0,882416,9/11/2021,2/16/2021,7/14/2021,0,1097588,9/1/2021 12:00:00 AM,8/14/2021,0,B5,1,Verified,160000.0,0.208700001,0.126900002,0,,0,,0.208700001,1,1,30708.0,1,24000.0,542.280029297,0.126900002,24000,34,24000,24000,1,30708,30708,0.12367374820719874,Low
SC,INDIVIDUAL,1 year,MUSC,Good Loan,Good Loan,2,0,882419,9/11/2021,5/16/2021,6/14/2021,0,1097591,9/1/2021 12:00:00 AM,7/14/2021,0,C3,1,Verified,61000.0,0.2764,0.146500006,0,,0,,0.2764,1,1,26248.0,1,20000.0,472.140014648,0.146500006,20000,59,20000,20000,1,26248,26248,0.17489251967161104,Low
WA,INDIVIDUAL,10+ years,,Bad Loan,Bad Loan,3,0,882431,9/11/2021,5/16/2021,5/12/2021,1,1097601,9/1/2021 12:00:00 AM,6/12/2021,7,D2,1,Source Verified,73000.0,0.108800001,0.167699993,1,2076.0,1,12000.0,0.108800001,1,0,,0,,296.75,0.167699993,12000,28,12000,12000,1,2076,2076,0.24342103786066902,Low
MI,INDIVIDUAL,4 years,Valassis,Good Loan,Good Loan,0,0,882438,10/11/2021,11/14/2021,11/14/2021,0,1097610,10/1/2021 12:00:00 AM,12/14/2021,2,A1,0,Source Verified,41000.0,0.187600002,0.0603,0,,0,,0.187600002,1,1,7670.0,1,7000.0,213.050003052,0.0603,7000,18,7000,7000,1,7670,7670,0.1390993382025539,Low
OH,INDIVIDUAL,10+ years,CSX TRANSPORTATION,Good Loan,Good Loan,2,0,882450,9/11/2021,5/16/2021,3/12/2021,0,1097673,9/1/2021 12:00:00 AM,4/12/2021,6,C3,0,Verified,97000.0,0.192499995,0.146500006,0,,0,,0.192499995,1,1,10583.0,1,10000.0,344.950012207,0.146500006,10000,33,10000,10000,1,10583,10583,0.16607119035341675,Low
VA,INDIVIDUAL,1 year,ensco,Bad Loan,Bad Loan,2,0,882462,9/11/2021,5/16/2021,7/13/2021,1,1097640,9/1/2021 12:00:00 AM,8/13/2021,0,C5,0,Verified,78000.0,0.201399997,0.159600005,1,6272.0,1,8500.0,0.201399997,1,0,,0,,298.670013428,0.159600005,8500,10,8500,8500,1,6272,6272,0.20287509178516783,Low
CA,INDIVIDUAL,4 years,chase,Good Loan,Good Loan,0,4,882465,9/11/2021,5/16/2021,10/14/2021,0,1097645,9/1/2021 12:00:00 AM,11/14/2021,0,A5,0,Not Verified,31200.0,0.130400002,0.089000002,0,,0,,0.130400002,1,1,4801.0,1,4200.0,133.369995117,0.089000002,4200,15,4200,4200,1,4801,4801,0.13336110604512846,Low
NJ,INDIVIDUAL,10+ years,Broaridge,Good Loan,Good Loan,1,0,882466,9/11/2021,9/14/2021,10/14/2021,0,1097646,9/1/2021 12:00:00 AM,11/14/2021,4,B3,0,Source Verified,82000.0,0.032600001,0.1171,0,,0,,0.032600001,1,1,6341.0,1,5325.0,176.130004883,0.1171,5325,19,5325,5325,1,6341,6341,0.17516826085862675,Low
NC,INDIVIDUAL,10+ years,,Good Loan,Good Loan,2,0,882545,9/11/2021,5/16/2021,5/16/2021,0,1097771,9/1/2021 12:00:00 AM,6/16/2021,9,C1,1,Verified,51600.0,0.0572,0.134900004,0,,0,,0.0572,1,1,15151.0,1,12000.0,276.059997559,0.134900004,12000,28,12000,12000,1,15151,15151,0.1947073656051048,Low
CA,INDIVIDUAL,4 years,Taylormade Golf Company,Good Loan,Good Loan,0,0,882555,9/11/2021,5/16/2021,10/14/2021,0,1097781,9/1/2021 12:00:00 AM,11/14/2021,0,A5,0,Not Verified,100000.0,0.121600002,0.089000002,0,,0,,0.121600002,1,1,8002.0,1,7000.0,222.279998779,0.089000002,7000,21,7000,7000,1,8002,8002,0.14741903999144182,Low
MI,INDIVIDUAL,10+ years,Bank of America,Good Loan,Good Loan,0,0,882562,9/11/2021,1/14/2021,1/14/2021,0,1097748,9/1/2021 12:00:00 AM,2/14/2021,9,A5,0,Not Verified,60000.0,0.172800004,0.089000002,0,,0,,0.172800004,1,1,6694.0,1,6000.0,190.520004272,0.089000002,6000,22,6000,6000,1,6694,6694,0.12055535118274883,Low
VA,INDIVIDUAL,1 year,Buffalo Bill Historical Center,Good Loan,Good Loan,2,0,882577,9/11/2021,5/16/2021,5/16/2021,0,1097815,9/1/2021 12:00:00 AM,6/16/2021,0,C5,1,Source Verified,114996.0,0.070100002,0.159600005,0,,0,,0.070100002,1,1,13333.0,1,10000.0,242.970001221,0.159600005,10000,32,10000,10000,1,13333,13333,0.2566322662225185,Medium
NJ,INDIVIDUAL,4 years,International Fund Services,Good Loan,Good Loan,0,4,882593,9/11/2021,5/16/2021,10/14/2021,0,1097836,9/1/2021 12:00:00 AM,11/14/2021,2,A2,0,Not Verified,70000.0,0.243599996,0.066200003,0,,0,,0.243599996,1,1,4974.0,1,4500.0,138.169998169,0.066200003,4500,24,4500,4500,1,4974,4974,0.12333354532607393,Low
CA,INDIVIDUAL,7 years,e.Digital Corporation,Good Loan,Good Loan,0,4,882613,9/11/2021,5/16/2021,10/14/2021,0,1097789,9/1/2021 12:00:00 AM,11/14/2021,0,A3,0,Not Verified,52500.0,0.25999999,0.075099997,0,,0,,0.25999999,1,1,12796.0,1,11425.0,355.450012207,0.075099997,11425,11,11425,11425,1,12796,12796,0.09793149109792826,Low
WA,INDIVIDUAL,3 years,Microsoft,Good Loan,Good Loan,0,4,882642,9/11/2021,9/13/2021,10/13/2021,0,1097872,9/1/2021 12:00:00 AM,11/13/2021,12,A2,0,Verified,100000.0,0.088,0.066200003,0,,0,,0.088,1,1,10925.0,1,10000.0,307.040008545,0.066200003,10000,12,10000,10000,1,10925,10925,0.07683663104455431,Low
FL,INDIVIDUAL,6 years,HD Supply,Good Loan,Good Loan,1,3,882675,9/11/2021,9/12/2021,8/12/2021,0,1097919,9/1/2021 12:00:00 AM,9/12/2021,6,B2,1,Verified,38000.0,0.094700001,0.1065,0,,0,,0.094700001,1,1,24008.0,1,22000.0,474.510009766,0.1065,22000,7,22000,22000,1,24008,24008,0.09901032072681101,Low
UT,INDIVIDUAL,10+ years,Neways International,Good Loan,Good Loan,2,4,882692,9/11/2021,5/16/2021,5/13/2021,0,1097938,9/1/2021 12:00:00 AM,6/13/2021,0,C5,0,Not Verified,41000.0,0.199900001,0.159600005,0,,0,,0.199900001,1,1,6683.0,1,5600.0,196.770004272,0.159600005,5600,24,5600,5600,1,6683,6683,0.18561310564102798,Low
CA,INDIVIDUAL,2 years,John Muir Health,Good Loan,Good Loan,1,0,882693,9/11/2021,9/14/2021,10/14/2021,0,1097939,9/1/2021 12:00:00 AM,11/14/2021,1,B2,0,Not Verified,78000.0,0.212799996,0.1065,0,,0,,0.212799996,1,1,2052.0,1,1750.0,57.009998322,0.1065,1750,18,1750,1750,1,2052,2052,0.21001758812542137,Low
MO,INDIVIDUAL,< 1 year,Elsevier,Good Loan,Good Loan,3,0,882697,9/11/2021,5/16/2021,5/16/2021,0,1097943,9/1/2021 12:00:00 AM,6/16/2021,0,D2,1,Verified,74000.0,0.221200004,0.167699993,0,,0,,0.221200004,1,1,26940.0,1,24000.0,490.880004883,0.167699993,24000,30,24000,24000,1,26940,26940,0.1840082311905925,Low
MO,INDIVIDUAL,10+ years,Park Hill School District,Good Loan,Good Loan,2,0,882698,10/11/2021,10/14/2021,10/14/2021,0,1097944,10/1/2021 12:00:00 AM,11/14/2021,0,C1,0,Verified,72000.0,0.115000002,0.134900004,0,,0,,0.115000002,1,1,18322.0,1,15000.0,508.959991455,0.134900004,15000,20,15000,15000,1,18322,18322,0.16134220928763812,Low
CA,INDIVIDUAL,2 years,Seapointe,Good Loan,Good Loan,2,4,882700,9/11/2021,9/14/2021,10/14/2021,0,1097946,9/1/2021 12:00:00 AM,11/14/2021,1,C1,0,Source Verified,19200.0,0.076300003,0.134900004,0,,0,,0.076300003,1,1,2443.0,1,2000.0,67.870002747,0.134900004,2000,3,2000,2000,1,2443,2443,0.21043523037847392,Low
MO,INDIVIDUAL,2 years,Jefferson Regional Medical Center,Good Loan,Good Loan,0,0,882709,9/11/2021,9/14/2021,12/11/2021,0,1097955,9/1/2021 12:00:00 AM,1/11/2022,9,A3,0,Not Verified,43200.0,0.156100005,0.075099997,0,,0,,0.156100005,1,1,5092.0,1,5000.0,155.559997559,0.075099997,5000,34,5000,5000,1,5092,5092,0.12591431357889477,Low
CA,INDIVIDUAL,3 years,The Dana On Mission Bay,Good Loan,Good Loan,0,3,882724,9/11/2021,9/13/2021,9/13/2021,0,1097909,9/1/2021 12:00:00 AM,10/13/2021,4,A2,0,Not Verified,30000.0,0.026799999,0.066200003,0,,0,,0.026799999,1,1,16146.0,1,15000.0,460.559997559,0.066200003,15000,22,15000,15000,1,16146,16146,0.08287974442078695,Low
CA,INDIVIDUAL,< 1 year,The Agate Group,Good Loan,Good Loan,1,0,882741,9/11/2021,9/14/2021,10/14/2021,0,1097981,9/1/2021 12:00:00 AM,11/14/2021,0,B3,0,Source Verified,114996.0,0.125200003,0.1171,0,,0,,0.125200003,1,1,8871.0,1,7450.0,246.419998169,0.1171,7450,22,7450,7450,1,8871,8871,0.1763213476315581,Low
KY,INDIVIDUAL,10+ years,"PEOPLE'S SELF-HELP HOUSING, INC.",Good Loan,Good Loan,1,3,882747,9/11/2021,5/16/2021,5/16/2021,0,1097987,9/1/2021 12:00:00 AM,6/16/2021,11,B2,1,Verified,34000.0,0.130199999,0.1065,0,,0,,0.130199999,1,1,20117.0,1,17000.0,366.670013428,0.1065,17000,8,17000,17000,1,20117,20117,0.1056583273128266,Low
CA,INDIVIDUAL,< 1 year,Formula Public Relations,Good Loan,Good Loan,1,4,882760,9/11/2021,4/13/2021,5/13/2021,0,1098001,9/1/2021 12:00:00 AM,6/13/2021,1,B4,0,Source Verified,30000.0,0.156800002,0.124200001,0,,0,,0.156800002,1,1,2298.0,1,2000.0,66.839996338,0.124200001,2000,28,2000,2000,1,2298,2298,0.17198862180282484,Low
MD,INDIVIDUAL,10+ years,sysco eastern maryland,Good Loan,Good Loan,1,0,882774,9/11/2021,1/16/2021,2/16/2021,0,1098024,9/1/2021 12:00:00 AM,3/16/2021,4,B3,1,Not Verified,73000.0,0.207599998,0.1171,0,,0,,0.207599998,1,1,21099.0,1,16000.0,353.579986572,0.1171,16000,23,16000,16000,1,21099,21099,0.152879985095381,Low
NC,INDIVIDUAL,4 years,Wilson County Schools,Bad Loan,Bad Loan,0,0,882779,9/11/2021,7/14/2021,7/12/2021,1,1098029,9/1/2021 12:00:00 AM,8/12/2021,0,A2,0,Verified,30000.0,0.239999995,0.066200003,1,301.0,1,1000.0,0.239999995,1,0,,0,,30.709999084,0.066200003,1000,13,1000,1000,1,301,301,0.18264454578662648,Low
CA,INDIVIDUAL,10+ years,So. Kern Unified School District,Good Loan,Good Loan,0,3,882784,10/11/2021,1/16/2021,11/14/2021,0,1098034,10/1/2021 12:00:00 AM,12/14/2021,9,A1,0,Not Verified,60000.0,0.0726,0.0603,0,,0,,0.0726,1,1,12600.0,1,11500.0,350.010009766,0.0603,11500,24,11500,11500,1,12600,12600,0.08310346813216996,Low
IL,INDIVIDUAL,4 years,Maxine Salon,Good Loan,Good Loan,1,4,882824,9/11/2021,9/14/2021,10/14/2021,0,1098066,9/1/2021 12:00:00 AM,11/14/2021,0,B2,0,Not Verified,35000.0,0.115500003,0.1065,0,,0,,0.115500003,1,1,12694.0,1,10825.0,352.609985352,0.1065,10825,13,10825,10825,1,12694,12694,0.12615139940204415,Low
LA,INDIVIDUAL,4 years,allstar toyota/allstar advertisment,Good Loan,Good Loan,1,0,882831,9/11/2021,5/16/2021,7/14/2021,0,1098075,9/1/2021 12:00:00 AM,8/14/2021,0,B4,0,Verified,72000.0,0.150199994,0.124200001,0,,0,,0.150199994,1,1,16794.0,1,14000.0,467.820007324,0.124200001,14000,19,14000,14000,1,16794,16794,0.1364993549980361,Low
WA,INDIVIDUAL,6 years,pacific crane maintenance company,Good Loan,Good Loan,1,0,882849,9/11/2021,5/16/2021,5/16/2021,0,1098094,9/1/2021 12:00:00 AM,6/16/2021,5,B3,1,Verified,100000.0,0.018999999,0.1171,0,,0,,0.018999999,1,1,32394.0,1,35000.0,589.469970703,0.1171,35000,18,35000,35000,1,32394,32394,0.07060426575415943,Low
IL,INDIVIDUAL,3 years,US Navy,Good Loan,Good Loan,0,3,882853,9/11/2021,4/13/2021,5/13/2021,0,1098098,9/1/2021 12:00:00 AM,6/13/2021,2,A3,0,Not Verified,24000.0,0.0995,0.075099997,0,,0,,0.0995,1,1,7836.0,1,7200.0,224.0,0.075099997,7200,10,7200,7200,1,7836,7836,0.119083702347923,Low
WA,INDIVIDUAL,10+ years,mccoy freightliner,Good Loan,Good Loan,2,0,882860,9/11/2021,1/16/2021,5/13/2021,0,1098109,9/1/2021 12:00:00 AM,6/13/2021,0,C5,0,Verified,95000.0,0.185299993,0.159600005,0,,0,,0.185299993,1,1,17991.0,1,15000.0,527.059997559,0.159600005,15000,35,15000,15000,1,17991,17991,0.15949151536137357,Low
FL,INDIVIDUAL,3 years,CEVA Logistics,Good Loan,Good Loan,0,4,882863,9/11/2021,9/14/2021,10/14/2021,0,1098117,9/1/2021 12:00:00 AM,11/14/2021,9,A2,0,Not Verified,40000.0,0.039900001,0.066200003,0,,0,,0.039900001,1,1,6632.0,1,6000.0,184.229995728,0.066200003,6000,17,6000,6000,1,6632,6632,0.09919131483608812,Low
NY,INDIVIDUAL,3 years,"Institute for Community Living, Inc.",Bad Loan,Bad Loan,4,4,882885,9/11/2021,11/12/2021,7/12/2021,1,1098142,9/1/2021 12:00:00 AM,8/12/2021,9,E2,0,Source Verified,24000.0,0.132499993,0.190300003,1,1125.0,1,3000.0,0.132499993,1,0,,0,,110.019996643,0.190300003,3000,4,3000,3000,1,1125,1125,0.24099831133348706,Low
CA,INDIVIDUAL,1 year,"MVE & Partners, Inc.",Bad Loan,Bad Loan,4,4,882899,9/11/2021,3/13/2021,10/12/2021,1,1098157,9/1/2021 12:00:00 AM,11/12/2021,0,E1,1,Verified,55000.0,0.234099999,0.186399996,1,8983.0,1,25000.0,0.234099999,1,0,,0,,643.58001709,0.186399996,25000,46,25000,25000,1,8983,8983,0.17590896979782075,Low
WA,INDIVIDUAL,4 years,diamond b constructors,Good Loan,Good Loan,3,4,882901,9/11/2021,5/16/2021,1/15/2021,0,1098159,9/1/2021 12:00:00 AM,2/15/2021,5,D2,0,Not Verified,54804.0,0.0823,0.167699993,0,,0,,0.0823,1,1,4664.0,1,3600.0,127.940002441,0.167699993,3600,9,3600,3600,1,4664,4664,0.2172438337074287,Low
WA,INDIVIDUAL,10+ years,State of Washington,Good Loan,Good Loan,4,0,882910,9/11/2021,5/16/2021,5/13/2021,0,1098218,9/1/2021 12:00:00 AM,6/13/2021,0,E5,1,Verified,82000.0,0.240400001,0.202999994,0,,0,,0.240400001,1,1,26292.0,1,20375.0,543.219970703,0.202999994,20375,22,20375,20375,1,26292,26292,0.25097343447096626,Medium
CA,INDIVIDUAL,4 years,PHFE,Bad Loan,Bad Loan,2,0,882960,9/11/2021,5/16/2021,12/11/2021,1,1098267,9/1/2021 12:00:00 AM,1/11/2022,0,C3,0,Not Verified,75000.0,0.130199999,0.146500006,1,2598.0,1,4500.0,0.130199999,1,0,,0,,155.229995728,0.146500006,4500,40,4500,4500,1,2598,2598,0.236246033168919,Low
